ticker,executive,company,published_at,title,description,content,source,url,data_source
AAPL,Tim Cook,Apple,2026-03-29T17:17:34Z,The origin story of Apple’s long-running relationship with FoxConn,"In 2025, Patrick McGee published Apple in China: The Capture of the World's Greatest Company, a deeply-reported look at the tech giant's investment in - and growing reliance on - China. The following excerpt, pulled from Chapter 9 of Apple in China, examines …","<ul><li></li><li></li></ul>
The origin story of Apples long-running relationship with FoxConn
An excerpt from Patrick McGees Apple in China.
by
Patrick McGeeClose
Posts from this author will be … [+14189 chars]",The Verge,https://www.theverge.com/tech/898077/apple-in-china-patrick-mcgee-foxconn,newsapi
AAPL,Tim Cook,Apple,2026-03-29T16:00:55Z,"Asymco Bulletin 006 – Mar 28, 2026","Asymco Bulletin is a digest of all the work we have published for the week ending Mar 28, 2026. Research The Next 50 In Apple’s first 50 years it shipped 5.13 billion computers. This shipment total is higher than any other computer company in its first 50 yea…","Asymco Bulletin is a digest of all the work we have published for the week ending Mar 28, 2026.
In Apples first 50 years it shipped 5.13 billion computers. This shipment total is higher than any oth… [+5174 chars]",Asymco.com,https://asymco.com/2026/03/29/bulletin-006/,newsapi
AAPL,Tim Cook,Apple,2026-03-29T13:17:00Z,Apple CEO Says Get Off Your Phone (And Science Agrees With Him),"Smartphone dependence can have significant negative effects on both mental and physical health, which is why it's good to limit screen time to just a few hours.","Ironically, as you read this, you might feel you're currently doing what research like this warns against: doom-scrolling. That's why it's also vital to learn about potential solutions. For instance,… [+1059 chars]",BGR,https://www.bgr.com/2130501/apple-ceo-tim-cook-phone-time-science/,newsapi
AAPL,Tim Cook,Apple,2026-03-29T11:34:25Z,"At 50, Apple confronts its next big challenge: AI tech rising",Apple celebrates its 50th anniversary as artificial intelligence challenges the Silicon Valley legend to prove it can deliver yet another culture-changing innovation.,"NEW YORK
Apple celebrates its 50th anniversary as artificial intelligence challenges the Silicon Valley legend to prove it can deliver yet another culture-changing innovation.
Steve Jobs, a driven … [+3544 chars]",Hurriyet Daily News,https://www.hurriyetdailynews.com/at-50-apple-confronts-its-next-big-challenge-ai-tech-rising-220419,newsapi
AAPL,Tim Cook,Apple,2026-03-29T04:37:01Z,Apple turns 50: Can AI shape the tech giant's future or signal its end?,"Apple celebrates its 50th anniversary as artificial intelligence challenges the Silicon Valley legend to prove it can deliver yet another culture-changing innovation. ""Apple was founded on the simple notion that technology should be personal, and that belief …","Apple celebrates its 50th anniversary as artificial intelligence challenges the Silicon Valley legend to prove it can deliver yet another culture-changing innovation.Steve Jobs, a driven marketing ge… [+4323 chars]",The Times of India,https://economictimes.indiatimes.com/tech/artificial-intelligence/apple-turns-50-can-ai-shape-the-tech-giants-future-or-signal-its-end/articleshow/129875681.cms,newsapi
AAPL,Tim Cook,Apple,2026-03-29T01:32:32Z,"At 50, Apple confronts its next big challenge: AI","Apple celebrates its 50th anniversary as artificial intelligence challenges the Silicon Valley legend to prove it can deliver yet another culture-changing innovation. Steve Jobs, a driven marketing genius, and Steve Wozniak, who invented the Apple computer, r…","Apple is celebrating its 50th birthday - Copyright AFP/File JUSTIN TALLIS
Apple celebrates its 50th anniversary as artificial intelligence challenges the Silicon Valley legend to prove it can delive… [+4412 chars]",Digital Journal,https://www.digitaljournal.com/world/at-50-apple-confronts-its-next-big-challenge-ai/article,newsapi
AAPL,Tim Cook,Apple,2026-03-28T21:57:01Z,‘How Apple Became Apple: The Definitive Oral History of the Company’s Earliest Days’,,This feature from Harry McCracken is just spectacularly good. (And it’s a gift link that’ll get you past Fast Company’s paywall.) 50 years is a long time and there are some key players in Apple’s ori… [+1464 chars],Fast Company,https://www.fastcompany.com/91514404/apple-founding-50th-anniversary-apple-1-apple-ii-jobs-wozniak?mvgt=E5Loo3fO74zl,newsapi
AAPL,Tim Cook,Apple,2026-03-28T13:20:08Z,"Top 10 Most Influential CEOs in the United States in 2026: AI, Innovation and Bold Leadership Define the Year","As artificial intelligence reshapes industries and economic uncertainty tests corporate resilience, a select group of chief executives continues to set the pace for American business in 2026.","As artificial intelligence reshapes industries and economic uncertainty tests corporate resilience, a select group of chief executives continues to set the pace for American business in 2026. From tr… [+8420 chars]",Ibtimes.com.au,https://www.ibtimes.com.au/top-10-most-influential-ceos-united-states-2026-ai-innovation-bold-leadership-define-year-1864780,newsapi
AAPL,Tim Cook,Apple,2026-03-28T12:00:00Z,"'A complete disaster': The 11 worst Apple gadgets of the past 50 years, according to you",We asked you to vote on the worst gadget Apple has ever made in its 50-year history — here are the results.,"(Image credit: Future)
We're celebrating Apple's 50th birthday with a week of content about the tech giant. It covers everything from personal recollections from our writers to the greatest — and wo… [+16314 chars]",TechRadar,https://www.techradar.com/tech/a-complete-disaster-the-11-worst-apple-gadgets-of-the-past-50-years-according-to-you,newsapi
AAPL,Tim Cook,Apple,2026-03-28T10:00:00Z,The ICEBlock App Has Helped People Avoid Immigration Agents. Is It Legal?,"The app was conceived to serve as an early-warning system to help people avoid confrontations with agents. Now Attorney General Pam Bondi says Joshua Aaron, the software developer who built it, “better watch out.” Oriana van Praag reports.","Before sunrise on September 24th, a twenty-nine-year-old gunman with a bolt-action rifle climbed onto the roof of an immigration attorneys office in Dallas and began firing rounds at the citys ICE he… [+3386 chars]",The New Yorker,https://www.newyorker.com/news/the-lede/the-rise-and-fall-of-ice-tracking-apps,newsapi
AAPL,Tim Cook,Apple,2026-03-27T21:08:32Z,9to5Mac Overtime 065: Untelling parts of the story w/ special guest David Pogue,"David Pogue, a CBS News Sunday Morning correspondent, joins Overtime to discuss his new book, “Apple: The First 50 Years.” Pogue, a former Macworld and New York Times columnist, shares insights into the writing process, interviews with key past and present Ap…","David Pogue, a CBS News Sunday Morning correspondent, joins Overtime to discuss his new book, Apple: The First 50 Years. Pogue, a former Macworld and New York Times columnist, shares insights into th… [+448 chars]",9to5Mac,https://9to5mac.com/2026/03/27/9to5mac-overtime-065-untelling-parts-of-the-story-w-special-guest-david-pogue/,newsapi
AAPL,Tim Cook,Apple,2026-03-27T20:40:26Z,Apple cofounder Steve Wozniak admits he’s ‘disappointed a lot’ by AI and hardly uses it: ‘They just sound too dry and too perfect’,"“I really have disconnected from the technology quite a bit,” Wozniak said in a recent CNN interview.","Apple will celebrate 50 years on April 1, and over the last half a century, it has developed the eight-bit personal computer Apple I, the Macintosh, the iPhone, Apple Watch, and AirPods, putting its … [+3524 chars]",Fortune,https://fortune.com/2026/03/27/apple-cofounder-steve-wozniak-ai-use-analog-apple-50-years/,newsapi
AAPL,Tim Cook,Apple,2026-03-27T19:54:09Z,"Top Stories: Mac Pro Discontinued, iOS 26.4 Out Now, WWDC 2026 Announced, and More","It was a busy week in the Apple world, with Apple announcing the discontinuation of the Mac Pro, releasing iOS 26.4 and other updates, and officially announcing dates for this year's Worldwide Developers Conference.





This week also saw the AirPods Max 2 b…","It was a busy week in the Apple world, with Apple announcing the discontinuation of the Mac Pro, releasing iOS 26.4 and other updates, and officially announcing dates for this year's Worldwide Develo… [+5714 chars]",MacRumors,https://www.macrumors.com/2026/03/28/top-stories-mac-pro-discontinued/,newsapi
AAPL,Tim Cook,Apple,2026-03-27T18:32:10Z,"If you live in Georgia, there's a new exhibit you can visit celebrating Apple's 50th anniversary","The Mimms Museum of Technology and Art in Roswell, Georgia is debuting a new exhibit celebrating Apple's 50th anniversary. The exhibit, iNSPIRE: 50 Years of Innovation from Apple, is set to open on April 1, the date the company was founded, and includes ""more…","The Mimms Museum of Technology and Art in Roswell, Georgia is debuting a new exhibit celebrating Apple's 50th anniversary. The exhibit, iNSPIRE: 50 Years of Innovation from Apple, is set to open on A… [+1306 chars]",Slashdot.org,https://slashdot.org/firehose.pl?op=view&amp;id=181124794,newsapi
AAPL,Tim Cook,Apple,2026-03-27T15:48:52Z,I’ve used a Mac in every decade since the 1980s — Apple’s 50-year journey still feels magical,A Mac user since the 1980s — and former Apple magazine editor — looks back on 50 years of Apple to explore how it went from rebellious outsider to tech giant while still managing to feel a little magical.,"Is there anything else in technology that sounds quite as familiar and reassuring as the Mac’s iconic startup chime?
BONG!
After a restart, when your screen has gone black, it’s a sound that feels … [+11476 chars]",TechRadar,https://www.techradar.com/computing/ive-used-a-mac-in-every-decade-since-the-1980s-apples-50-year-journey-still-feels-a-bit-magical,newsapi
AAPL,Tim Cook,Apple,2026-03-27T15:00:00Z,Apple Still Plans to Sell iPhones When It Turns 100,"As the tech giant turns 50, WIRED spoke to executives about how they plan to win in the AI era.","Apple is allergic to nostalgia. In 2008, when the Macintosh was about to turn 25, I mentioned it to Steve Jobs and he instantly shut down the discussion. If you look backward in this business, you'll… [+3297 chars]",Wired,https://www.wired.com/story/apple-50-year-anniversary-artificial-intelligence-iphone/,newsapi
AAPL,Tim Cook,Apple,2026-03-27T14:18:37Z,Duke men’s basketball GM Rachel Baker has ‘an impact on everything’ for the Blue Devils,"When it comes to NCAA Division I men’s college basketball, Rachel Baker is a pioneer as both a woman and an African American woman who has already earned a beloved reputation as the big sister of Duke basketball. Duke’s storied men’s basketball program hired …","When it comes to NCAA Division I mens college basketball, Rachel Baker is a pioneer as both a woman and an African American woman who has already earned a beloved reputation as the big sister of Duke… [+28316 chars]",Andscape.com,https://andscape.com/features/duke-basketball-gm-rachel-baker-black-woman-trailblazer-rod-baker-college-ncaa/,newsapi
AAPL,Tim Cook,Apple,2026-03-27T12:19:12Z,John Ternus Well Liked At Apple,"John Ternus is widely viewed as the next candidate to become CEO at Apple when the current CEO, Tim Cook, steps down. He is well-liked among the leadership at Apple, as he assisted in reversing product quality at Apple since he took the role of hardware engin…","John Ternus is widely viewed as the next candidate to become CEO at Apple when the current CEO, Tim Cook, steps down. He is well-liked among the leadership at Apple, as he assisted in reversing produ… [+642 chars]",iLounge,https://www.ilounge.com/news/apple/john-ternus-well-liked-at-apple,newsapi
AAPL,Tim Cook,Apple,2026-03-27T07:51:19Z,Top 10 US CEOs: iPhone or Galaxy Phones in 2026 Revealed,"In the high-stakes world of American business leadership, the smartphone remains an indispensable tool for executives juggling multimillion-dollar decisions, global travel and real-time AI collaboration.","In the high-stakes world of American business leadership, the smartphone remains an indispensable tool for executives juggling multimillion-dollar decisions, global travel and real-time AI collaborat… [+6953 chars]",Ibtimes.com.au,https://www.ibtimes.com.au/top-10-us-ceos-iphone-galaxy-phones-2026-revealed-1864650,newsapi
AAPL,Tim Cook,Apple,2026-03-26T20:40:32Z,Apple iPhone Fold Reportedly Not Launching Alongside The iPhone 18 Pro Duo,"Just around a week ago, a relatively obscure analyst created something of an upheaval when he declared that the iPhone Fold won't actually go on sale until December 2026. Now, a much more authoritative tipster has added his weight behind this delayed launch t…","Just around a week ago, a relatively obscure analyst created something of an upheaval when he declared that the iPhone Fold won't actually go on sale until December 2026. Now, a much more authoritati… [+4186 chars]",Wccftech,https://wccftech.com/apple-iphone-fold-reportedly-not-launching-alongside-the-iphone-18-pro-duo/,newsapi
AAPL,Tim Cook,Apple,2026-03-26T19:06:47Z,Apple Announces New $400 Million Plan To Bring Manufacturing To The US,"Apple has announced a new $400 million plan to expand manufacturing in the US, aiming to boost domestic production and strengthen its supply chain.
The post Apple Announces New $400 Million Plan To Bring Manufacturing To The US first appeared on Redmond Pie.",Apple today announced a plan to spend $400 million on new programs that will see a handful of its suppliers move their manufacturing to the United States by 2030. This comes after Apple already pledg… [+1359 chars],redmondpie.com,https://www.redmondpie.com/apple-announces-new-400-million-plan-to-bring-manufacturing-to-the-us/,newsapi
AAPL,Tim Cook,Apple,2026-03-26T17:30:54Z,"Apple adds new partners Bosch, Cirrus Logic, TDK, and Qnity Electronics to its American Manufacturing Program","Apple today announced new members of its American Manufacturing Program (AMP), expanding the company’s long-standing commitment…
The post Apple adds new partners Bosch, Cirrus Logic, TDK, and Qnity Electronics to its American Manufacturing Program appeared fi…","Apple today announced new members of its American Manufacturing Program (AMP), expanding the companys long-standing commitment to bring even more advanced manufacturing and critical component product… [+4023 chars]",Macdailynews.com,https://macdailynews.com/2026/03/26/apple-adds-new-partners-bosch-cirrus-logic-tdk-and-qnity-electronics-to-its-american-manufacturing-program/,newsapi
AAPL,Tim Cook,Apple,2026-03-26T17:09:49Z,Apple's making more iPhone parts in the US. The iPhone itself? Not so much,"Maybe that's why Tim didn't get an invitation to the President's tech bro club?
Apple's American Manufacturing Program (AMP) is expanding, with new suppliers signed on to produce iPhone components - though those parts will still be shipped overseas for final …","Apple's American Manufacturing Program (AMP) is expanding, with new suppliers signed on to produce iPhone components - though those parts will still be shipped overseas for final assembly.
The iBiz … [+2256 chars]",Theregister.com,https://www.theregister.com/2026/03/26/apple_expands_list_of_bits/,newsapi
AAPL,Tim Cook,Apple,2026-03-26T16:07:37Z,Trump Effect: Apple Expands American Manufacturing Program with 4 Partners,"Apple has announced a significant expansion of its American Manufacturing Program on Thursday, bringing four new partners into its domestic supply chain as part of a broader push to strengthen U.S. manufacturing capabilities.
The post Trump Effect: Apple Expa…","Apple has announced a significant expansion of its American Manufacturing Program on Thursday, bringing four new partners into its domestic supply chain as part of a broader push to strengthen U.S. m… [+4065 chars]",Breitbart News,https://www.breitbart.com/tech/2026/03/26/trump-effect-apple-expands-american-manufacturing-program-with-4-partners/,newsapi
AAPL,Tim Cook,Apple,2026-03-26T15:52:20Z,Apple Expands US Manufacturing Program with $400 Million Investment,Apple is adding four new partners to its American Manufacturing Program (AMP) as part of a plan to shift more of its high-tech component production to the United States. The company expects to spend $400 million US through 2030 to support these new domestic s…,Apple is adding four new partners to its American Manufacturing Program (AMP) as part of a plan to shift more of its high-tech component production to the United States. The company expects to spend … [+1650 chars],iPhone in Canada,https://www.iphoneincanada.ca/2026/03/26/apple-expands-us-manufacturing-program-with-400-million-investment/,newsapi
AAPL,Tim Cook,Apple,2026-03-26T14:25:06Z,Apple adds 4 new partners to its American Manufacturing Program,"As part of a $600 billion commitment, Apple adds partners to its American Manufacturing Program, including Bosch and TDK.
(via Cult of Mac - Your source for the latest Apple news, rumors, analysis, reviews, how-tos and deals.)","Apple pledged $600 billion over four years to boost U.S. manufacturing. Photo: Apple
Four new companies will join Apple’s American Manufacturing Program (AMP), the iPhone giant said Thursday. It add… [+2739 chars]",Cult of Mac,https://www.cultofmac.com/news/apple-adds-partners-to-american-manufacturing-program,newsapi
AAPL,Tim Cook,Apple,2026-03-26T13:48:01Z,Apple Announces Plans to Make More iPhone Parts in USA,"Apple today announced four new members of its American Manufacturing Program: TDK, Bosch, Cirrus Logic, and Qnity Electronics.





Apple said TDK will manufacture tunnel magnetoresistance (TMR) sensors in the U.S. for the first time ever, for use in iPhones …","Apple today announced four new members of its American Manufacturing Program: TDK, Bosch, Cirrus Logic, and Qnity Electronics.
Apple said TDK will manufacture tunnel magnetoresistance (TMR) sensors … [+2093 chars]",MacRumors,https://www.macrumors.com/2026/03/26/apple-suppliers-to-make-more-iphone-parts-in-usa/,newsapi
AAPL,Tim Cook,Apple,2026-03-26T13:47:25Z,Apple Expands Its American Manufacturing Program,"Apple has announced that it is adding more partners to its American Manufacturing Program, as a part of its efforts to expand its manufacturing footprint in the United States.Read More...","Apple has announced that it is adding more partners to its American Manufacturing Program, as a part of its efforts to expand its manufacturing footprint in the United States.
Apple says that Bosch,… [+1810 chars]",Mactrast.com,https://www.mactrast.com/2026/03/apple-expands-its-american-manufacturing-program/,newsapi
AAPL,Tim Cook,Apple,2026-03-26T13:00:01Z,Apple expands American manufacturing program with four new partners,"Apple is adding Bosch, Cirrus Logic, TDK, and Qnity Electronics to its American Manufacturing Program, committing $400 million through 2030.","Apple announced a significant expansion of its American Manufacturing Program on Thursday, bringing four new partners Bosch, Cirrus Logic, TDK, and Qnity Electronics into its domestic supply chain. … [+3855 chars]",CNBC,https://www.cnbc.com/2026/03/26/apple-american-manufacturing-program-trump.html,newsapi
AAPL,Tim Cook,Apple,2026-03-26T10:30:00Z,Apple at 50: 7 iconic products that proved everyone wrong,"Macworld







Humans are typically averse to change. When something defies expectations with a dramatic shift, they tend to react negatively, holding onto familiar concepts. Sometimes, radical changes eventually become the new norm. People evolve with the …","Skip to contentType your search and hit enter
When you purchase through links in our articles, we may earn a small commission. This doesn't affect our editorial independence
.
Humans are typically… [+7338 chars]",Macworld,https://www.macworld.com/article/3099039/7-controversial-apple-products-that-eventually-silenced-the-critics.html,newsapi
AAPL,Tim Cook,Apple,2026-03-26T10:24:00Z,"Apple’s Biggest Hits: iPhone, Mac, and the products that changed the game","Apple’s 50-year journey from a 1976 garage startup to a multi-trillion dollar business is detailed. Key products like the Apple II, Macintosh, iMac, iPod, iPhone, MacBook Air, Apple Watch, AirPods, and M1 chip are highlighted. These innovations consistently r…","As Apple approaches its 50th year, its story still feels unusually layered for a company of its size. What started in a California garage in 1976 is now a $4 trillion business, one that has repeatedl… [+10717 chars]",The Times of India,https://economictimes.indiatimes.com/industry/cons-products/electronics/apple-biggest-hits-top-best-selling-products-iphone-mac-ipod-watch-history-50-years/articleshow/129820379.cms,newsapi
AAPL,Tim Cook,Apple,2026-03-26T10:24:00Z,Apple at 50: The products that changed the game,"Apple's remarkable journey from a 1976 garage startup to a multi-trillion dollar business is detailed. Key products like the Apple II, Macintosh, iMac, iPod, iPhone, MacBook Air, Apple Watch, AirPods, and M1 chip are highlighted. These innovations consistentl…","As Apple approaches its 50th year, its story still feels unusually layered for a company of its size. What started in a California garage in 1976 is now a $4 trillion business, one that has repeatedl… [+10717 chars]",The Times of India,https://economictimes.indiatimes.com/industry/cons-products/electronics/apple-50-years-best-products-timeline-macintosh-iphone-ipod-airpods-macbook-air/articleshow/129820379.cms,newsapi
AAPL,Tim Cook,Apple,2026-03-26T00:48:42Z,$1.99 | Apple in China: The Capture of the World's Greatest Company (eBook) by Patrick McGee,"Available Retailers:Amazon [amazon.com] (Kindle eBook)
Google Play Store [google.com]
Barnes & Noble [barnesandnoble.com]
Kobo [kobo.com]
Bookshop.org [bookshop.org]
AuthorPatrick McGeePublisherSi","Available Retailers:AuthorPatrick McGeePublisherSimon and SchusterPublication dateMay 13, 2025Print length448 pagesGoodreads score4.49 / 7,855 ratings""Phenomenala jaw-dropping book."" Jon Stewart, The… [+2117 chars]",Slickdeals.net,https://slickdeals.net/f/19347228-1-99-apple-in-china-the-capture-of-the-world-s-greatest-company-ebook-by-patrick-mcgee,newsapi
AAPL,Tim Cook,Apple,2026-03-25T17:19:50Z,"Jury in Los Angeles reaches verdict in blockbuster Meta, YouTube social media trial","A jury reached a verdict in the L.A. trial focused on Meta and YouTube, a case that experts have characterized as social media's ""Big Tobacco"" moment.","A jury in Los Angeles determined on Wednesday that Meta and Google were negligent and failed to warn users of the dangers associated with using their platforms, in a case that could have repercussion… [+3829 chars]",CNBC,https://www.cnbc.com/2026/03/25/meta-youtube-los-angeles-california-verdict.html,newsapi
AAPL,Tim Cook,Apple,2026-03-25T15:05:00Z,iPad art from emerging Australian creators lights up the Sydney Opera House sails,"Update: Apple has shared stunning footage of the project, announced earlier this month on March 6th. See it in action below.







Both Apple Pencil and iPad are essential tools for illustrators, a reality that will be on full display later this month in Syd…","Update: Apple has shared stunning footage of the project, announced earlier this month on March 6th. See it in action below.
Both Apple Pencil and iPad are essential tools for illustrators, a realit… [+1735 chars]",9to5Mac,https://9to5mac.com/2026/03/25/ipad-art-from-10-emerging-australian-creators-will-light-up-the-sydney-opera-house-sails/,newsapi
AAPL,Tim Cook,Apple,2026-03-25T15:04:04Z,"What's the best Apple gadget ever? Have your say in our epic, controversy-ending poll","Apple has an impressive back catalogue of classic gadgets, but which is the best ever? Cast your vote in our epic poll now.","Love it or hate it, you can't deny that Apple has produced some classic tech over the past 50 years. And as we approach its major anniversary on April 1, it's time to finally end an age-old debate — … [+2095 chars]",TechRadar,https://www.techradar.com/tech/whats-the-best-apple-gadget-ever-have-your-say-in-our-epic-controversy-ending-poll,newsapi
AAPL,Tim Cook,Apple,2026-03-25T01:26:57Z,Apple Readies Introduction of AI Agent-Like Siri,"Apple is preparing to unveil a new version of its Siri voice assistant that will be more like an artificial intelligence agent and will interact in a conversational way through both text and voice, Bloomberg reported Tuesday (March 24), citing unnamed sources…","Apple is preparing to unveil a new version of its Siri voice assistant that will be more like an artificial intelligence agent and will interact in a conversational way through both text and voice, B… [+2004 chars]",pymnts.com,https://www.pymnts.com/apple/2026/apple-readies-introduction-of-ai-agent-like-siri/,newsapi
AAPL,Tim Cook,Apple,2026-03-24T23:00:00Z,"MBW 1017: We Found a Google, and Put it in - WWDC 2026 Dates Announced!","Apple announces June 8th - June 12th for WWDC 2026. Tim Cook announces that the Mac had its best launch week for first-time Mac customers. And a dispute is brewing between the two Halide co-founders as one of them files suit against the other!<ul> 
<li>WWDC A…",Apple announces June 8th - June 12th for WWDC 2026. Tim Cook announces that the Mac had its best launch week for first-time Mac customers. And a dispute is brewing between the two Halide co-founders … [+1011 chars],Twit.tv,https://twit.tv/shows/macbreak-weekly/episodes/1017,newsapi
AAPL,Tim Cook,Apple,2026-03-24T18:29:46Z,Why John Ternus as Apple CEO would be a big win for iPad,"Here's why iPad aficionados should be excited that John Ternus could someday be Apple CEO. He wants the tablet to be more productive.
(via Cult of Mac - Your source for the latest Apple news, rumors, analysis, reviews, how-tos and deals.)","John Ternus has a vision for the future of iPad. Screenshot: Apple
iPad aficionados should be excited that John Ternus could someday take over as Apple CEO. As the head of hardware engineering, he’s… [+2834 chars]",Cult of Mac,https://www.cultofmac.com/news/john-ternus-ipad-apple-ceo,newsapi
AAPL,Tim Cook,Apple,2026-03-24T16:47:35Z,"Apple's 50th Anniversary Events Continue in UK, Canada, Mexico, Japan, Thailand, and Beyond","Apple has been celebrating its upcoming 50th anniversary by hosting special events around the world, making stops in the United States, China, South Korea, and Thailand so far. Over the coming days, the celebrations will continue in the UK, France, Canada, Me…","Apple has been celebrating its upcoming 50th anniversary by hosting special events around the world, making stops in the United States, China, South Korea, and Thailand so far. Over the coming days, … [+3040 chars]",MacRumors,https://www.macrumors.com/2026/03/24/apple-50th-anniversary-events/,newsapi
